address,info,price,rtype,sqr,dir,dec,heights,built,btype,price_per_sqr
西凌新邨 ,2室1厅 | 77.95平米 | 南 | 精装 | 中楼层(共32层) | 1994年建 | 塔楼,8490000.0,2室1厅 , 77.95平米 , 南 , 精装 , 中楼层(共32层) , 1994年建 , 塔楼,108916
公馆77 ,2室1厅 | 95.75平米 | 南 | 精装 | 低楼层(共31层) | 2010年建 | 板楼,16990000.0,2室1厅 , 95.75平米 , 南 , 精装 , 低楼层(共31层) , 2010年建 , 板楼,177442
丽南公寓 ,2室1厅 | 90.45平米 | 南 | 简装 | 中楼层(共19层) | 1999年建 | 塔楼,10200000.0,2室1厅 , 90.45平米 , 南 , 简装 , 中楼层(共19层) , 1999年建 , 塔楼,112770
惠德公寓 ,3室1厅 | 92.84平米 | 南 | 精装 | 中楼层(共7层) | 1997年建 | 板楼,10600000.0,3室1厅 , 92.84平米 , 南 , 精装 , 中楼层(共7层) , 1997年建 , 板楼,114175
北方公寓 ,2室1厅 | 52.3平米 | 南 | 精装 | 低楼层(共13层) | 1985年建 | 塔楼,6990000.0,2室1厅 , 52.3平米 , 南 , 精装 , 低楼层(共13层) , 1985年建 , 塔楼,133653
东晖花苑 ,2室2厅 | 90.62平米 | 南 | 精装 | 低楼层(共31层) | 1999年建 | 塔楼,9380000.0,2室2厅 , 90.62平米 , 南 , 精装 , 低楼层(共31层) , 1999年建 , 塔楼,103510
五岭小区 ,2室1厅 | 50.94平米 | 南 北 | 简装 | 中楼层(共6层) | 1990年建 | 板楼,5350000.0,2室1厅 , 50.94平米 , 南 北 , 简装 , 中楼层(共6层) , 1990年建 , 板楼,105026
东元坊 ,1室1厅 | 42.99平米 | 南 东 | 精装 | 低楼层(共23层) | 2013年建 | 板楼,5800000.0,1室1厅 , 42.99平米 , 南 东 , 精装 , 低楼层(共23层) , 2013年建 , 板楼,134916
新家坡园景苑 ,2室1厅 | 77.99平米 | 南 | 精装 | 中楼层(共34层) | 1999年建 | 塔楼,10500000.0,2室1厅 , 77.99平米 , 南 , 精装 , 中楼层(共34层) , 1999年建 , 塔楼,134633
大同花园南区 ,2室2厅 | 100.98平米 | 西 西北 | 精装 | 37层 | 1999年建 | 板塔结合,11500000.0,2室2厅 , 100.98平米 , 西 西北 , 精装 , 37层 , 1999年建 , 板塔结合,113884
汝南街小区 ,2室0厅 | 38.99平米 | 南 北 | 精装 | 高楼层(共7层) | 1993年建 | 板楼,3980000.0,2室0厅 , 38.99平米 , 南 北 , 精装 , 高楼层(共7层) , 1993年建 , 板楼,102078
西凌新邨 ,1室1厅 | 49平米 | 南 | 精装 | 中楼层(共7层) | 1992年建 | 板楼,5250000.0,1室1厅 , 49平米 , 南 , 精装 , 中楼层(共7层) , 1992年建 , 板楼,107143
新华南园大厦 ,2室2厅 | 83.89平米 | 南 | 精装 | 中楼层(共28层) | 2004年建 | 塔楼,8590000.0,2室2厅 , 83.89平米 , 南 , 精装 , 中楼层(共28层) , 2004年建 , 塔楼,102396
太阳都市花园一期 ,2室2厅 | 96.13平米 | 南 | 精装 | 中楼层(共24层) | 1999年建 | 塔楼,12300000.0,2室2厅 , 96.13平米 , 南 , 精装 , 中楼层(共24层) , 1999年建 , 塔楼,127952
西凌新邨 ,1室1厅 | 49.76平米 | 北 | 简装 | 高楼层(共32层) | 1994年建 | 塔楼,4600000.0,1室1厅 , 49.76平米 , 北 , 简装 , 高楼层(共32层) , 1994年建 , 塔楼,92444
太阳都市花园一期 ,2室2厅 | 95.4平米 | 南 | 简装 | 高楼层(共33层) | 1999年建 | 塔楼,9800000.0,2室2厅 , 95.4平米 , 南 , 简装 , 高楼层(共33层) , 1999年建 , 塔楼,102726
滨江名人苑 ,2室2厅 | 101.1平米 | 南 | 精装 | 32层 | 2004年建 | 板楼,14770000.0,2室2厅 , 101.1平米 , 南 , 精装 , 32层 , 2004年建 , 板楼,146093
市民新村 ,2室0厅 | 43.62平米 | 南 | 精装 | 低楼层(共5层) | 1977年建 | 板楼,6200000.0,2室0厅 , 43.62平米 , 南 , 精装 , 低楼层(共5层) , 1977年建 , 板楼,142137
复兴佳苑 ,3室2厅 | 140.27平米 | 南 | 精装 | 低楼层(共35层) | 2002年建 | 板楼,13980000.0,3室2厅 , 140.27平米 , 南 , 精装 , 低楼层(共35层) , 2002年建 , 板楼,99665
淮海大厦 ,2室1厅 | 69.19平米 | 南 | 简装 | 中楼层(共30层) | 1992年建 | 塔楼,9500000.0,2室1厅 , 69.19平米 , 南 , 简装 , 中楼层(共30层) , 1992年建 , 塔楼,137304
北蒙三小区 ,1室1厅 | 40.2平米 | 南 | 精装 | 中楼层(共6层) | 1989年建 | 板楼,4820000.0,1室1厅 , 40.2平米 , 南 , 精装 , 中楼层(共6层) , 1989年建 , 板楼,119901
市民新村 ,2室1厅 | 46.66平米 | 南 | 简装 | 低楼层(共6层) | 1988年建 | 板楼,6890000.0,2室1厅 , 46.66平米 , 南 , 简装 , 低楼层(共6层) , 1988年建 , 板楼,147664
新中苑 ,2室1厅 | 109.06平米 | 南 | 精装 | 中楼层(共30层) | 1999年建 | 板塔结合,11780000.0,2室1厅 , 109.06平米 , 南 , 精装 , 中楼层(共30层) , 1999年建 , 板塔结合,108014
豫景公寓 ,1室1厅 | 69.07平米 | 南 | 简装 | 中楼层(共26层) | 2000年建 | 塔楼,8590000.0,1室1厅 , 69.07平米 , 南 , 简装 , 中楼层(共26层) , 2000年建 , 塔楼,124367
嘉登公寓 ,2室1厅 | 94.75平米 | 南 | 精装 | 低楼层(共12层) | 1998年建 | 板楼,12000000.0,2室1厅 , 94.75平米 , 南 , 精装 , 低楼层(共12层) , 1998年建 , 板楼,126650
银南大厦 ,2室1厅 | 91.66平米 | 东南 | 精装 | 高楼层(共22层) | 1991年建 | 塔楼,8880000.0,2室1厅 , 91.66平米 , 东南 , 精装 , 高楼层(共22层) , 1991年建 , 塔楼,96880
汇龙新城 ,2室2厅 | 117.67平米 | 南 | 精装 | 中楼层(共33层) | 2002年建 | 板楼,15800000.0,2室2厅 , 117.67平米 , 南 , 精装 , 中楼层(共33层) , 2002年建 , 板楼,134274
西凌新邨 ,3室1厅 | 99.8平米 | 西南 | 其他 | 低楼层(共32层) | 1993年建 | 塔楼,8700000.0,3室1厅 , 99.8平米 , 西南 , 其他 , 低楼层(共32层) , 1993年建 , 塔楼,87175
桥一小区 ,2室1厅 | 54.93平米 | 南 | 精装 | 高楼层(共7层) | 1989年建 | 板楼,5200000.0,2室1厅 , 54.93平米 , 南 , 精装 , 高楼层(共7层) , 1989年建 , 板楼,94666
斜土路486弄 ,2室1厅 | 57.6平米 | 南 北 | 精装 | 高楼层(共6层) | 1984年建 | 板楼,5360000.0,2室1厅 , 57.6平米 , 南 北 , 精装 , 高楼层(共6层) , 1984年建 , 板楼,93056
中福浦江汇 ,2室1厅 | 64.25平米 | 东南 南 | 精装 | 低楼层(共32层) | 2014年建 | 板楼,8180000.0,2室1厅 , 64.25平米 , 东南 南 , 精装 , 低楼层(共32层) , 2014年建 , 板楼,127316
中福花苑 ,1室1厅 | 42.46平米 | 西 | 精装 | 中楼层(共15层) | 2003年建 | 塔楼,5090000.0,1室1厅 , 42.46平米 , 西 , 精装 , 中楼层(共15层) , 2003年建 , 塔楼,119878
中福浦江汇 ,2室1厅 | 64.25平米 | 南 | 精装 | 中楼层(共32层) | 2014年建 | 板楼,8670000.0,2室1厅 , 64.25平米 , 南 , 精装 , 中楼层(共32层) , 2014年建 , 板楼,134942
丽文小区  ,2室1厅 | 48平米 | 南 北 | 简装 | 中楼层(共7层) | 1985年建 | 板楼,5530000.0,2室1厅 , 48平米 , 南 北 , 简装 , 中楼层(共7层) , 1985年建 , 板楼,115209
新华南园大厦 ,1室1厅 | 47.7平米 | 东北 | 简装 | 低楼层(共31层) | 2004年建 | 塔楼,4300000.0,1室1厅 , 47.7平米 , 东北 , 简装 , 低楼层(共31层) , 2004年建 , 塔楼,90147
海琪园 ,2室2厅 | 109.94平米 | 南 | 精装 | 31层 | 2003年建 | 板楼,15000000.0,2室2厅 , 109.94平米 , 南 , 精装 , 31层 , 2003年建 , 板楼,136439
市民新村 ,2室1厅 | 45.27平米 | 南 | 简装 | 高楼层(共6层) | 1965年建 | 板楼,6525000.0,2室1厅 , 45.27平米 , 南 , 简装 , 高楼层(共6层) , 1965年建 , 板楼,144136
中福城 ,2室2厅 | 105.43平米 | 南 | 精装 | 低楼层(共16层) | 2002年建 | 板楼,12000000.0,2室2厅 , 105.43平米 , 南 , 精装 , 低楼层(共16层) , 2002年建 , 板楼,113820
振兴大楼 ,2室1厅 | 72.31平米 | 南 | 精装 | 高楼层(共16层) | 1985年建 | 塔楼,7800000.0,2室1厅 , 72.31平米 , 南 , 精装 , 高楼层(共16层) , 1985年建 , 塔楼,107869
打浦大楼 ,2室1厅 | 59.61平米 | 南 | 简装 | 高楼层(共16层) | 1978年建 | 塔楼,7250000.0,2室1厅 , 59.61平米 , 南 , 简装 , 高楼层(共16层) , 1978年建 , 塔楼,121624
正达公寓 ,2室2厅 | 84.83平米 | 南 | 精装 | 中楼层(共7层) | 1995年建 | 板楼,9800000.0,2室2厅 , 84.83平米 , 南 , 精装 , 中楼层(共7层) , 1995年建 , 板楼,115526
鼎达公寓 ,2室2厅 | 84.04平米 | 南 北 | 精装 | 低楼层(共7层) | 1998年建 | 板楼,9300000.0,2室2厅 , 84.04平米 , 南 北 , 精装 , 低楼层(共7层) , 1998年建 , 板楼,110662
东晖花苑 ,2室1厅 | 90.58平米 | 南 | 简装 | 低楼层(共31层) | 1999年建 | 塔楼,9280000.0,2室1厅 , 90.58平米 , 南 , 简装 , 低楼层(共31层) , 1999年建 , 塔楼,102451
翠湖天地嘉苑 ,1室1厅 | 90.03平米 | 南 | 精装 | 低楼层(共29层) | 2008年建 | 板楼,20700000.0,1室1厅 , 90.03平米 , 南 , 精装 , 低楼层(共29层) , 2008年建 , 板楼,229924
海南西弄 ,1室1厅 | 39.71平米 | 南 | 精装 | 中楼层(共7层) | 1995年建 | 板楼,4550000.0,1室1厅 , 39.71平米 , 南 , 精装 , 中楼层(共7层) , 1995年建 , 板楼,114581
中山南路1814弄 ,2室1厅 | 48.07平米 | 南 | 简装 | 低楼层(共6层) | 1982年建 | 板楼,7000000.0,2室1厅 , 48.07平米 , 南 , 简装 , 低楼层(共6层) , 1982年建 , 板楼,145621
汇龙新城 ,2室2厅 | 117.67平米 | 南 | 精装 | 中楼层(共33层) | 2002年建 | 板楼,15800000.0,2室2厅 , 117.67平米 , 南 , 精装 , 中楼层(共33层) , 2002年建 , 板楼,134274
惠德公寓 ,2室1厅 | 100.74平米 | 南 北 | 精装 | 高楼层(共7层) | 1997年建 | 板楼,10980000.0,2室1厅 , 100.74平米 , 南 北 , 精装 , 高楼层(共7层) , 1997年建 , 板楼,108994
惠祥公寓 ,2室2厅 | 93.11平米 | 西 | 精装 | 中楼层(共14层) | 1998年建 | 塔楼,9800000.0,2室2厅 , 93.11平米 , 西 , 精装 , 中楼层(共14层) , 1998年建 , 塔楼,105252
翠湖天地雅苑 ,2室1厅 | 116.36平米 | 南 | 精装 | 中楼层(共20层) | 2003年建 | 板楼,28900000.0,2室1厅 , 116.36平米 , 南 , 精装 , 中楼层(共20层) , 2003年建 , 板楼,248368
蒙自路601弄 ,1室1厅 | 40.05平米 | 西南 | 精装 | 中楼层(共6层) | 1986年建 | 板楼,3800000.0,1室1厅 , 40.05平米 , 西南 , 精装 , 中楼层(共6层) , 1986年建 , 板楼,94882
中福浦江汇 ,1室1厅 | 56.25平米 | 东 | 精装 | 中楼层(共32层) | 2014年建 | 板楼,7300000.0,1室1厅 , 56.25平米 , 东 , 精装 , 中楼层(共32层) , 2014年建 , 板楼,129778
百花公寓 ,1室1厅 | 54.78平米 | 南 | 精装 | 中楼层(共32层) | 2001年建 | 板楼,6580000.0,1室1厅 , 54.78平米 , 南 , 精装 , 中楼层(共32层) , 2001年建 , 板楼,120117
越纪公寓 ,2室1厅 | 85.87平米 | 南 | 简装 | 中楼层(共25层) | 1992年建 | 板塔结合,9900000.0,2室1厅 , 85.87平米 , 南 , 简装 , 中楼层(共25层) , 1992年建 , 板塔结合,115291
瞿四小区 ,2室0厅 | 47.4平米 | 南 | 简装 | 低楼层(共6层) | 1989年建 | 板楼,4680000.0,2室0厅 , 47.4平米 , 南 , 简装 , 低楼层(共6层) , 1989年建 , 板楼,98735
豫景公寓 ,1室1厅 | 69.07平米 | 南 | 简装 | 中楼层(共26层) | 2000年建 | 塔楼,8590000.0,1室1厅 , 69.07平米 , 南 , 简装 , 中楼层(共26层) , 2000年建 , 塔楼,124367
银南大厦 ,2室1厅 | 79.99平米 | 西南 | 精装 | 高楼层(共22层) | 1991年建 | 塔楼,7880000.0,2室1厅 , 79.99平米 , 西南 , 精装 , 高楼层(共22层) , 1991年建 , 塔楼,98513
开元坊 ,2室2厅 | 100.32平米 | 南 | 简装 | 高楼层(共34层) | 2002年建 | 板楼,13500000.0,2室2厅 , 100.32平米 , 南 , 简装 , 高楼层(共34层) , 2002年建 , 板楼,134570
